Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Product_Name
BR1630,DLR0250,Mah-M170,4796736,1,DT00776,13,2,2019,Ranger Motors,Aixam-Mega (including Arola) Motors,Mahindra
BR1631,DLR0164,Hyu-M164,7755909,3,DT00777,13,6,2019,Reliant Motors,Reliant Motors,Hyundai
BR1632,DLR0144,Toy-M134,1117884,3,DT00777,15,2,2019,Reliant Motors,,Toyota
BR1633,DLR0124,Toy-M104,2163135,1,DT00778,20,10,2019,Reliant Motors,McLaren Motors,Toyota
BR1634,DLR0104,Hyu-M74,5730373,1,DT00780,24,6,2019,Reliant Motors,Lada Motors,Hyundai
BR1635,DLR0084,Che-M44,7473819,3,DT00780,26,2,2019,Reliant Motors,Hudson Motors,Chevrolet
BR1637,DLR0044,Nis-M261,1966407,1,DT00781,3,2,2019,Reliant Motors,,Nissan
BR1638,DLR0024,Aud-M231,9519982,1,DT00782,8,10,2019,Reliant Motors,British Leyland Motors,Audi
BR1639,DLR0004,Toy-M201,6343528,1,DT00783,12,6,2019,Reliant Motors,Alfa Romeo Motors,Toyota
BR1640,DLR0251,Mah-M171,19794014,2,DT00783,14,2,2019,Reliant Motors,Alfa Romeo Motors,Mahindra
BR1641,DLR0165,Mah-M165,11071452,3,DT00784,14,6,2019,Renault Motors,Renault Motors,Mahindra
BR1642,DLR0145,Vol-M135,485030,2,DT00785,16,2,2019,Renault Motors,Opel Motors,Volkswagen
BR1643,DLR0125,Toy-M105,13198065,3,DT00785,21,10,2019,Renault Motors,Mercedes-Benz (including Maybach) Motors,Toyota
BR1647,DLR0045,Nis-M262,19984848,2,DT00786,4,2,2019,Renault Motors,Delahaye Motors,Nissan
BR1649,DLR0005,Toy-M202,2616456,1,DT00786,13,6,2019,Renault Motors,Alpine Motors,Toyota
BR1651,DLR0166,Mah-M166,18946656,3,DT00787,15,6,2019,Rivian Motors,Rivian Motors,Mahindra
BR1652,DLR0146,Vol-M136,2744649,1,DT00787,17,2,2019,Rivian Motors,Packard Motors,Volkswagen
BR1653,DLR0126,Toy-M106,2077165,1,DT00788,22,10,2019,Rivian Motors,Mercury Motors,Toyota
BR1654,DLR0106,Kia-M76,2718268,1,DT00789,26,6,2019,Rivian Motors,Lancia Motors,Kia
BR1655,DLR0086,Che-M46,15077118,2,DT00789,28,2,2019,Rivian Motors,Hummer Motors,Chevrolet
BR1657,DLR0046,Nis-M263,12520536,2,DT00790,5,2,2019,Rivian Motors,DeLorean Motors,Nissan
BR1658,DLR0026,Aud-M233,1106300,2,DT00791,10,10,2019,Rivian Motors,"Austin, Rover Motors",Audi
BR1659,DLR0006,Toy-M203,14117661,3,DT00791,14,6,2019,Rivian Motors,Alvis Motors,Toyota
BR1660,DLR0253,Mah-M173,1134198,2,DT00792,16,2,2019,Rivian Motors,Alvis Motors,Mahindra
BR1661,DLR0167,Mah-M167,8843133,1,DT00792,16,6,2019,Rolls-Royce Motors,Rolls-Royce Motors,Mahindra
BR1663,DLR0127,Toy-M107,1478854,2,DT00793,23,10,2019,Rolls-Royce Motors,Merkur Motors,Toyota
BR1664,DLR0107,Kia-M77,8914706,2,DT00794,27,6,2019,Rolls-Royce Motors,Land Rover Motors,Kia
BR1665,DLR0087,Che-M47,7622398,1,DT00794,29,2,2019,Rolls-Royce Motors,Hyundai Motors,Chevrolet
BR1667,DLR0047,Nis-M264,1418879,1,DT00795,6,2,2019,Rolls-Royce Motors,DeSoto Motors,Nissan
BR1668,DLR0027,Aud-M234,8297402,1,DT00796,11,10,2019,Rolls-Royce Motors,Bugatti Motors,Audi
BR1669,DLR0007,Toy-M204,9083644,2,DT00796,15,6,2019,Rolls-Royce Motors,"AMC, Eagle Motors",Toyota
BR1670,DLR0254,Mah-M174,6473726,1,DT00799,17,2,2019,Rolls-Royce Motors,"AMC, Eagle Motors",Mahindra
BR1671,DLR0168,Mah-M168,6186812,1,DT00800,17,6,2019,Saab Motors,Saab Motors,Mahindra
BR1672,DLR0148,Mar-M138,1261306,1,DT00800,19,2,2019,Saab Motors,Panhard Motors,Maruti Suzuki
BR1673,DLR0128,Vol-M108,29113914,3,DT00801,24,10,2019,Saab Motors,Messerschmitt Motors,Volkswagen
BR1674,DLR0108,Kia-M78,2383197,1,DT00802,28,6,2019,Saab Motors,Lexus Motors,Kia
BR1677,DLR0048,Nis-M265,3744641,1,DT00803,7,2,2019,Saab Motors,De Tomaso Motors,Nissan
BR1678,DLR0028,Aud-M235,26759610,3,DT00803,12,10,2019,Saab Motors,Buick Motors,Audi
BR1679,DLR0008,Toy-M205,4004193,3,DT00804,16,6,2019,Saab Motors,Anadol Motors,Toyota
BR1680,DLR0255,Mah-M175,10287849,3,DT00805,18,2,2019,Saab Motors,Anadol Motors,Mahindra
BR1681,DLR0169,Mah-M169,1537290,3,DT00805,18,6,2019,SAIC Motor Motors,SAIC Motor Motors,Mahindra
BR1682,DLR0149,Mar-M139,8677097,1,DT00806,20,2,2019,SAIC Motor Motors,Panoz Motors,Maruti Suzuki
BR1683,DLR0129,Vol-M109,3149218,1,DT00807,25,10,2019,SAIC Motor Motors,Mia Motors,Volkswagen
BR1684,DLR0109,Inf-M79,6511723,1,DT00808,29,6,2019,SAIC Motor Motors,Ligier Motors,Infiniti
BR1685,DLR0089,Che-M49,2232010,1,DT00811,2,3,2019,SAIC Motor Motors,Infiniti Motors,Chevrolet
BR1686,DLR0196,Hyu-M156,15457020,3,DT00811,17,1,2019,Bytom Motors,Toyota Motors,Hyundai
BR1687,DLR0049,Nis-M266,6453537,3,DT00812,8,2,2019,SAIC Motor Motors,Dodge Motors,Nissan
BR1688,DLR0029,Aud-M236,7263872,2,DT00812,13,10,2019,SAIC Motor Motors,Bytom Motors,Audi
BR1689,DLR0009,Toy-M206,1200616,1,DT00813,17,6,2019,SAIC Motor Motors,Ariel Motors,Toyota
BR1690,DLR0256,Mah-M176,9633912,2,DT00813,19,2,2019,SAIC Motor Motors,Ariel Motors,Mahindra
BR1691,DLR0170,Mah-M170,9662865,1,DT00814,19,6,2019,Saleen Motors,Saleen Motors,Mahindra
BR1692,DLR0150,Mar-M140,9864716,2,DT00814,21,2,2019,Saleen Motors,Panther Motors,Maruti Suzuki
BR1693,DLR0130,Vol-M110,4232991,1,DT00815,26,10,2019,Saleen Motors,Micro Motors,Volvo
BR1697,DLR0050,Nis-M267,16504464,3,DT00815,9,2,2019,Saleen Motors,Donkervoort Motors,Nissan
BR1699,DLR0010,Ren-M207,5653611,1,DT00816,18,6,2019,Saleen Motors,ARO Motors,Renault
BR1700,DLR0257,Mah-M177,3198540,3,DT00817,20,2,2019,Saleen Motors,ARO Motors,Mahindra
BR1701,DLR0171,Mah-M171,27176325,3,DT00818,20,6,2019,Samsung Motors,Samsung Motors,Mahindra
BR1702,DLR0151,Mar-M141,6687048,3,DT00818,22,2,2019,Samsung Motors,Peel Motors,Maruti Suzuki
BR1708,DLR0031,Aud-M238,8014856,2,DT00819,15,10,2019,Samsung Motors,Caterham Motors,Audi
BR1709,DLR0011,Ren-M208,1922186,1,DT00819,19,6,2019,Samsung Motors,Artega Motors,Renault
BR1710,DLR0258,Mah-M178,8638572,2,DT00820,21,2,2019,Samsung Motors,,Mahindra
BR1711,DLR0172,Mah-M172,24169257,3,DT00820,21,6,2019,San Motors,San Motors,Mahindra
BR1712,DLR0152,Mar-M142,17066514,3,DT00821,23,2,2019,San Motors,Perodua Motors,Maruti Suzuki
BR1714,DLR0112,Nis-M82,3182328,1,DT00821,2,7,2019,San Motors,LTI Motors,Nissan
BR1715,DLR0092,GMC-M52,10283534,2,DT00822,5,3,2019,San Motors,Isdera Motors,GMC
BR1717,DLR0052,Nis-M269,7134171,3,DT00822,11,2,2019,San Motors,e.GO Mobile Motors,Nissan
BR1718,DLR0032,Aud-M239,6479302,2,DT00823,16,10,2019,San Motors,Checker Motors,Audi
BR1719,DLR0012,Ren-M209,13290276,3,DT00823,20,6,2019,San Motors,Asia Motors Motors,Renault
BR1720,DLR0259,Tat-M179,2656204,2,DT00824,22,2,2019,San Motors,Asia Motors Motors,Tata
BR1721,DLR0173,Mah-M173,5666511,1,DT00824,22,6,2019,Santa Matilde Motors,Santa Matilde Motors,Mahindra
BR1722,DLR0153,Mar-M143,8590743,3,DT00825,24,2,2019,Santa Matilde Motors,Peugeot Motors,Maruti Suzuki
BR1723,DLR0133,Agr-M113,5253078,3,DT00825,29,10,2019,Santa Matilde Motors,Monica Motors,Agrale
BR1725,DLR0093,GMC-M53,3508984,1,DT00826,6,3,2019,Santa Matilde Motors,Iso Motors,GMC
BR1727,DLR0053,Nis-M270,11337774,2,DT00826,12,2,2019,Santa Matilde Motors,Eicher Polaris Motors,Nissan
BR1728,DLR0033,Aud-M240,25750338,3,DT00827,17,10,2019,Santa Matilde Motors,Chevrolet Motors,Audi
BR1729,DLR0013,Ren-M210,16634625,3,DT00827,21,6,2019,Santa Matilde Motors,Aston Martin Motors,Renault
BR1731,DLR0174,Mah-M174,25732437,3,DT00828,23,6,2019,Santana Motors,Santana Motors,Mahindra
BR1733,DLR0134,Che-M114,1660874,1,DT00829,30,10,2019,Santana Motors,Monteverdi Motors,Chevrolet
BR1735,DLR0094,GMC-M54,8238429,3,DT00830,7,3,2019,Santana Motors,Isotta Fraschini Motors,GMC
BR1737,DLR0054,Sko-M271,28847274,3,DT00831,13,2,2019,Santana Motors,Elva Motors,Skoda
BR1739,DLR0014,Ren-M211,8621918,2,DT00831,22,6,2019,Santana Motors,Audi Motors,Renault
BR1741,DLR0175,Mah-M175,16722688,2,DT00832,24,6,2019,Saturn Motors,Saturn Motors,Mahindra
BR1742,DLR0155,Mar-M145,16872384,3,DT00832,26,2,2019,Saturn Motors,Piaggio Motors,Maruti Suzuki
BR1743,DLR0135,Cit-M115,28942212,3,DT00833,31,10,2019,Saturn Motors,Morgan Motors,Citroën
BR1745,DLR0095,GMC-M55,19930602,2,DT00834,8,3,2019,Saturn Motors,Isuzu Motors,GMC
BR1746,DLR0197,Hyu-M157,16878962,2,DT00834,18,1,2019,Cadillac Motors,Toyota India Motors,Hyundai
BR1747,DLR0055,Sko-M272,5889531,3,DT00835,14,2,2019,Saturn Motors,Facel Vega Motors,Skoda
BR1749,DLR0015,Kia-M212,3605282,1,DT00835,23,6,2019,Saturn Motors,Autobianchi Motors,Kia
BR1750,DLR0262,Tat-M182,10592974,2,DT00837,25,2,2019,Saturn Motors,Autobianchi Motors,Tata
BR1751,DLR0176,Mah-M176,2815512,3,DT00838,25,6,2019,Scion Motors,Scion Motors,Mahindra
BR1752,DLR0156,Mar-M146,6947409,3,DT00839,27,2,2019,Scion Motors,Plymouth Motors,Maruti Suzuki
BR1753,DLR0136,Cit-M116,26456838,3,DT00839,1,11,2019,Scion Motors,Moskwitch Motors,Citroën
BR1754,DLR0116,Nis-M86,492495,1,DT00840,6,7,2019,Scion Motors,Marcos Motors,Nissan
BR1755,DLR0096,GMC-M56,19774090,2,DT00841,9,3,2019,Scion Motors,Iveco Motors,GMC
BR1757,DLR0056,Sko-M273,9245748,1,DT00842,15,2,2019,Scion Motors,Ferrari Motors,Skoda
BR1758,DLR0036,BMW-M243,10055328,3,DT00842,20,10,2019,Scion Motors,Chrysler Europe Motors,BMW
BR1759,DLR0016,Kia-M213,13669080,2,DT00843,24,6,2019,Scion Motors,Auto-Union Motors,Kia
BR1761,DLR0177,Mah-M177,11000572,2,DT00844,26,6,2019,Seat Motors,Seat Motors,Mahindra
BR1762,DLR0157,Mar-M147,18121749,3,DT00845,28,2,2019,Seat Motors,Polestar Motors,Maruti Suzuki
BR1763,DLR0137,Fia-M117,12729795,3,DT00845,2,11,2019,Seat Motors,Nash Motors,Fiat
BR1764,DLR0117,Nis-M87,7449370,2,DT00846,7,7,2019,Seat Motors,Marlin Motors,Nissan
BR1765,DLR0097,GMC-M57,16250655,3,DT00847,10,3,2019,Seat Motors,Jaguar Motors,GMC
BR1768,DLR0037,BMW-M244,12209884,2,DT00848,21,10,2019,Seat Motors,Citroën Motors,BMW
BR1769,DLR0017,Kia-M214,9753154,1,DT00849,25,6,2019,Seat Motors,Auverland Motors,Kia
BR1770,DLR0264,Tat-M184,8789076,2,DT00849,27,2,2019,Seat Motors,Auverland Motors,Tata
BR1771,DLR0178,Mah-M178,10901283,3,DT00850,27,6,2019,Shelby SuperCars Motors,Shelby SuperCars Motors,Mahindra
BR1777,DLR0058,Mit-M275,13058781,3,DT00851,17,2,2019,Shelby SuperCars Motors,Fiat do Brasil Motors,Mitsubishi
BR1778,DLR0038,BMW-M245,2603689,1,DT00851,22,10,2019,Shelby SuperCars Motors,Cizeta-Moroder Motors,BMW
BR1779,DLR0018,Hon-M215,7404518,2,DT00852,26,6,2019,Shelby SuperCars Motors,Bentley Motors,Honda
BR1780,DLR0265,Tat-M185,5907291,1,DT00852,28,2,2019,Shelby SuperCars Motors,Bentley Motors,Tata
BR1782,DLR0159,Mar-M149,2287310,1,DT00853,2,3,2019,Simca Motors,Porsche Motors,Maruti Suzuki
BR1783,DLR0139,For-M119,26421006,3,DT00853,4,11,2019,Simca Motors,Nissan Motors,Ford
BR1784,DLR0119,Nis-M89,6403419,3,DT00854,9,7,2019,Simca Motors,Maserati Motors,Nissan
BR1785,DLR0099,Acu-M59,8656704,3,DT00855,12,3,2019,Simca Motors,Jensen Motors,Acura
BR1787,DLR0059,Mit-M276,8270331,1,DT00857,18,2,2019,Simca Motors,Fiat India Motors,Mitsubishi
BR1788,DLR0039,BMW-M246,6966456,2,DT00858,23,10,2019,Simca Motors,Dacia Motors,BMW
BR1789,DLR0019,Hon-M216,5365482,1,DT00858,27,6,2019,Simca Motors,Bitter Motors,Honda
BR1792,DLR0160,Mar-M150,792051,3,DT00859,3,3,2019,Simca do Brasil Motors,Premier Motors,Maruti Suzuki
BR1793,DLR0140,Hon-M120,605475,3,DT00859,5,11,2019,Simca do Brasil Motors,Nissan India Motors,Honda
BR1795,DLR0100,Acu-M60,3338625,3,DT00860,13,3,2019,Simca do Brasil Motors,JPX Motors,Acura
BR1797,DLR0060,Mit-M277,6803236,2,DT00861,19,2,2019,Simca do Brasil Motors,"Fisker, Karma Motors",Mitsubishi
BR1798,DLR0040,BMW-M247,3862100,1,DT00862,24,10,2019,Simca do Brasil Motors,"Daewoo, Saehan, Chevrolet Korea Motors",BMW
BR1799,DLR0020,Hon-M217,6836634,1,DT00863,28,6,2019,Simca do Brasil Motors,BMW Motors,Honda
BR1800,DLR0267,Tat-M187,6558027,3,DT00863,1,3,2019,Simca do Brasil Motors,BMW Motors,Tata
BR1803,DLR0141,Mer-M121,19975950,2,DT00864,6,11,2019,Singer Motors,Noble Motors,Mercedes-Benz
BR1804,DLR0121,Riv-M91,18009496,2,DT00864,11,7,2019,Singer Motors,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",Rivian
BR1805,DLR0101,Acu-M61,6868940,1,DT00865,14,3,2019,Singer Motors,Kia Motors,Acura
BR1807,DLR0061,BMW-M1,110318,1,DT00866,20,2,2019,Singer Motors,Ford America Motors,BMW
BR1808,DLR0041,BMW-M248,19749408,2,DT00866,25,10,2019,Singer Motors,DAF Motors,BMW
BR1809,DLR0021,Hon-M218,750595,1,DT00867,29,6,2019,Singer Motors,Bond Motors,Honda
BR1811,DLR0182,Tat-M182,22819110,3,DT00868,1,7,2019,Skoda Motors,Skoda Motors,Tata
BR1812,DLR0162,Mar-M152,4447597,1,DT00869,5,3,2019,Skoda Motors,Puma Motors,Maruti Suzuki
BR1814,DLR0122,Sub-M92,17375382,3,DT00869,12,7,2019,Skoda Motors,Mazda Motors,Subaru
BR1815,DLR0102,Acu-M62,9592556,1,DT00871,15,3,2019,Skoda Motors,Koenigsegg Motors,Acura
BR1820,DLR0002,Tat-M189,2847247,1,DT00871,3,3,2019,Skoda Motors,Acura Motors,Tata
BR1821,DLR0183,Tat-M183,5740231,1,DT00872,2,7,2019,Smart Motors,Smart Motors,Tata
BR1822,DLR0163,Hyu-M153,540651,3,DT00873,6,3,2019,Smart Motors,Ranger Motors,Hyundai
BR1823,DLR0143,Mer-M123,6220644,1,DT00874,8,11,2019,Smart Motors,Oldsmobile Motors,Mercedes-Benz
BR1824,DLR0123,Sub-M93,279928,1,DT00875,13,7,2019,Smart Motors,Mazzanti Motors,Subaru
BR1827,DLR0063,BMW-M3,18880437,3,DT00877,22,2,2019,Smart Motors,Ford do Brasil Motors,BMW
BR1828,DLR0043,BMW-M250,24097389,3,DT00878,27,10,2019,Smart Motors,Daimler Motors,BMW
BR1829,DLR0023,Hon-M220,14728632,3,DT00878,1,7,2019,Smart Motors,Bristol Motors,Honda
BR1830,DLR0003,Tat-M190,8462551,1,DT00879,4,3,2019,Smart Motors,Aixam-Mega (including Arola) Motors,Tata
BR1831,DLR0184,Tat-M184,22956720,3,DT00880,3,7,2019,Spyker Motors,Spyker Motors,Tata
BR1832,DLR0164,Hyu-M154,11418932,2,DT00881,7,3,2019,Spyker Motors,Reliant Motors,Hyundai
BR1833,DLR0144,Peu-M124,6062757,3,DT00882,9,11,2019,Spyker Motors,,Peugeot
BR1834,DLR0124,Sub-M94,2142415,1,DT00882,14,7,2019,Spyker Motors,McLaren Motors,Subaru
BR1835,DLR0104,Hon-M64,18031704,2,DT00883,17,3,2019,Spyker Motors,Lada Motors,Honda
BR1837,DLR0064,BMW-M4,5822465,1,DT00884,23,2,2019,Spyker Motors,Ford Europe Motors,BMW
BR1838,DLR0044,MG-M251,26285466,3,DT00884,28,10,2019,Spyker Motors,,MG
BR1839,DLR0024,For-M221,5997976,2,DT00885,2,7,2019,Spyker Motors,British Leyland Motors,Ford
BR1840,DLR0004,Tat-M191,14824880,2,DT00886,5,3,2019,Spyker Motors,Alfa Romeo Motors,Tata
BR1841,DLR0185,Tat-M185,18486910,2,DT00886,4,7,2019,SsangYong Motors,SsangYong Motors,Tata
BR1842,DLR0165,Hyu-M155,10442638,2,DT00887,8,3,2019,SsangYong Motors,Renault Motors,Hyundai
BR1843,DLR0145,Peu-M125,19590816,3,DT00887,10,11,2019,SsangYong Motors,Opel Motors,Peugeot
BR1844,DLR0125,Sub-M95,21127932,3,DT00888,15,7,2019,SsangYong Motors,Mercedes-Benz (including Maybach) Motors,Subaru
BR1845,DLR0105,Hon-M65,19645278,3,DT00888,18,3,2019,SsangYong Motors,Lamborghini Motors,Honda
BR1847,DLR0065,BMW-M5,13403368,2,DT00891,24,2,2019,SsangYong Motors,Ford India Motors,BMW
BR1849,DLR0025,For-M222,29227953,3,DT00892,3,7,2019,SsangYong Motors,Austin-Healey Motors,Ford
BR1852,DLR0166,Hyu-M156,16699206,3,DT00892,9,3,2019,Standard-Triumph Motors,Rivian Motors,Hyundai
BR1854,DLR0126,Tes-M96,4992132,3,DT00893,16,7,2019,Standard-Triumph Motors,Mercury Motors,Tesla
BR1855,DLR0106,Hon-M66,12924729,3,DT00894,19,3,2019,Standard-Triumph Motors,Lancia Motors,Honda
BR1858,DLR0046,Jee-M253,21108186,3,DT00894,30,10,2019,Standard-Triumph Motors,DeLorean Motors,Jeep
BR1860,DLR0006,Tat-M193,19782228,3,DT00895,7,3,2019,Standard-Triumph Motors,Alvis Motors,Tata
BR1861,DLR0187,Tat-M187,12941846,2,DT00896,6,7,2019,Studebaker Motors,Studebaker Motors,Tata
BR1862,DLR0167,Hyu-M157,18529414,2,DT00896,10,3,2019,Studebaker Motors,Rolls-Royce Motors,Hyundai
BR1863,DLR0147,Ren-M127,3706613,1,DT00897,12,11,2019,Studebaker Motors,Pagani Motors,Renault
BR1864,DLR0127,Tes-M97,4960610,1,DT00897,17,7,2019,Studebaker Motors,Merkur Motors,Tesla
BR1865,DLR0107,Hon-M67,17791749,3,DT00898,20,3,2019,Studebaker Motors,Land Rover Motors,Honda
BR1867,DLR0067,Mer-M7,14208170,2,DT00898,26,2,2019,Studebaker Motors,FSO Motors,Mercedes-Benz
BR1868,DLR0047,Jee-M254,8652921,3,DT00899,31,10,2019,Studebaker Motors,DeSoto Motors,Jeep
BR1869,DLR0027,For-M224,14116226,2,DT00899,5,7,2019,Studebaker Motors,Bugatti Motors,Ford
BR1871,DLR0188,Tat-M188,24939225,3,DT00900,7,7,2019,Subaru Motors,Subaru Motors,Tata
BR1872,DLR0168,Hyu-M158,1018690,1,DT00901,11,3,2019,Subaru Motors,Saab Motors,Hyundai
BR1873,DLR0148,Ren-M128,4556011,1,DT00901,13,11,2019,Subaru Motors,Panhard Motors,Renault
BR1874,DLR0128,Tes-M98,6627355,1,DT00902,18,7,2019,Subaru Motors,Messerschmitt Motors,Tesla
BR1875,DLR0108,Hon-M68,2569118,2,DT00902,21,3,2019,Subaru Motors,Lexus Motors,Honda
BR1877,DLR0068,Mer-M8,5502771,1,DT00903,27,2,2019,Subaru Motors,GAZ Motors,Mercedes-Benz
BR1878,DLR0048,Vol-M255,27904578,3,DT00904,1,11,2019,Subaru Motors,De Tomaso Motors,Volkswagen
BR1879,DLR0028,For-M225,29546586,3,DT00905,6,7,2019,Subaru Motors,Buick Motors,Ford
BR1880,DLR0008,Toy-M195,9541679,1,DT00905,9,3,2019,Subaru Motors,Anadol Motors,Toyota
BR1882,DLR0169,Hyu-M159,12945492,3,DT00906,12,3,2019,Sunbeam Motors,SAIC Motor Motors,Hyundai
BR1884,DLR0129,Lex-M99,4301122,2,DT00907,19,7,2019,Sunbeam Motors,Mia Motors,Lexus
BR1887,DLR0069,Dod-M9,28322907,3,DT00907,28,2,2019,Sunbeam Motors,Geo Motors,Dodge
BR1888,DLR0049,Vol-M256,12101712,3,DT00908,2,11,2019,Sunbeam Motors,Dodge Motors,Volkswagen
BR1889,DLR0029,For-M226,2734569,1,DT00908,7,7,2019,Sunbeam Motors,Bytom Motors,Ford
BR1892,DLR0170,Hyu-M160,17144544,3,DT00909,13,3,2019,Suzuki Motors,Saleen Motors,Hyundai
BR1894,DLR0130,Toy-M100,7205130,2,DT00909,20,7,2019,Suzuki Motors,Micro Motors,Toyota
BR1895,DLR0110,Hon-M70,13877574,2,DT00910,23,3,2019,Suzuki Motors,Lincoln Motors,Honda
BR1897,DLR0070,Jee-M10,7370323,1,DT00910,1,3,2019,Suzuki Motors,Gilbern Motors,Jeep
BR1901,DLR0191,Tat-M191,4553745,3,DT00912,10,7,2019,Tata Motors,Tata Motors,Tata
BR1902,DLR0171,Hyu-M161,8786484,1,DT00913,14,3,2019,Tata Motors,Samsung Motors,Hyundai
BR1903,DLR0151,Ren-M131,1575710,2,DT00913,16,11,2019,Tata Motors,Peel Motors,Renault
BR1905,DLR0111,Hon-M71,26277687,3,DT00914,24,3,2019,Tata Motors,Lotus Motors,Honda
BR1908,DLR0051,Vol-M258,4800009,1,DT00916,4,11,2019,Tata Motors,Edsel Motors,Volkswagen
BR1910,DLR0011,Toy-M198,9387408,2,DT00917,12,3,2019,Tata Motors,Artega Motors,Toyota
BR1911,DLR0192,Tat-M192,19268528,2,DT00917,11,7,2019,Tatra Motors,Tatra Motors,Tata
BR1913,DLR0152,Ren-M132,2693650,1,DT00918,17,11,2019,Tatra Motors,Perodua Motors,Renault
BR1914,DLR0132,Toy-M102,15300512,2,DT00918,22,7,2019,Tatra Motors,Mitsubishi Motors,Toyota
BR1915,DLR0112,Hyu-M72,2145815,1,DT00920,25,3,2019,Tatra Motors,LTI Motors,Hyundai
BR1917,DLR0072,Jee-M12,24232686,3,DT00921,3,3,2019,Tatra Motors,Glas Motors,Jeep
BR1918,DLR0052,Vol-M259,2533330,1,DT00922,5,11,2019,Tatra Motors,e.GO Mobile Motors,Volkswagen
BR1919,DLR0032,Aud-M229,18341554,2,DT00922,10,7,2019,Tatra Motors,Checker Motors,Audi
BR1920,DLR0012,Toy-M199,8137212,2,DT00923,13,3,2019,Tatra Motors,Asia Motors Motors,Toyota
BR1922,DLR0173,Hyu-M163,7857274,2,DT00923,16,3,2019,Tazzari Motors,Santa Matilde Motors,Hyundai
BR1923,DLR0153,Toy-M133,27271989,3,DT00924,18,11,2019,Tazzari Motors,Peugeot Motors,Toyota
BR1924,DLR0133,Toy-M103,12692734,2,DT00924,23,7,2019,Tazzari Motors,Monica Motors,Toyota
BR1925,DLR0113,Hyu-M73,7259016,2,DT00925,26,3,2019,Tazzari Motors,LuAZ Motors,Hyundai
BR1927,DLR0073,Jee-M13,10997361,3,DT00925,4,3,2019,Tazzari Motors,GMC Motors,Jeep
BR1928,DLR0053,Vol-M260,28693191,3,DT00926,6,11,2019,Tazzari Motors,Eicher Polaris Motors,Volkswagen
BR1929,DLR0033,Aud-M230,22238241,3,DT00926,11,7,2019,Tazzari Motors,Chevrolet Motors,Audi
BR1930,DLR0013,Toy-M200,27872751,3,DT00927,14,3,2019,Tazzari Motors,Aston Martin Motors,Toyota
BR1931,DLR0194,Tat-M194,13975350,3,DT00928,13,7,2019,Tesla Motors,Tesla Motors,Tata
BR1932,DLR0174,Hyu-M164,2027358,2,DT00928,17,3,2019,Tesla Motors,Santana Motors,Hyundai
BR1933,DLR0154,Toy-M134,1391762,1,DT00929,19,11,2019,Tesla Motors,PGO Motors,Toyota
BR1934,DLR0134,Toy-M104,16884642,3,DT00929,24,7,2019,Tesla Motors,Monteverdi Motors,Toyota
BR1935,DLR0114,Hyu-M74,1988116,2,DT00930,27,3,2019,Tesla Motors,Lynx Motors,Hyundai
BR1937,DLR0074,Ram-M14,7504486,2,DT00930,5,3,2019,Tesla Motors,GTA Spano Motors,Ram
BR1938,DLR0054,Nis-M261,12812390,2,DT00931,7,11,2019,Tesla Motors,Elva Motors,Nissan
BR1939,DLR0034,Aud-M231,8214262,1,DT00931,12,7,2019,Tesla Motors,Chevrolet India Motors,Audi
BR1940,DLR0014,Toy-M201,8464536,2,DT00932,15,3,2019,Tesla Motors,Audi Motors,Toyota
BR1941,DLR0195,Toy-M195,8532681,3,DT00933,14,7,2019,Tornado Motors,Tornado Motors,Toyota
BR1943,DLR0155,Vol-M135,7526731,1,DT00933,20,11,2019,Tornado Motors,Piaggio Motors,Volkswagen
BR1944,DLR0135,Toy-M105,18536784,3,DT00934,25,7,2019,Tornado Motors,Morgan Motors,Toyota
BR1945,DLR0115,Hyu-M75,15778162,2,DT00934,28,3,2019,Tornado Motors,Mahindra Motors,Hyundai
BR1947,DLR0075,Ram-M15,8652050,1,DT00935,6,3,2019,Tornado Motors,Gumpert Motors,Ram
BR1948,DLR0055,Nis-M262,23656572,3,DT00935,8,11,2019,Tornado Motors,Facel Vega Motors,Nissan
BR1949,DLR0035,Aud-M232,13940379,3,DT00936,13,7,2019,Tornado Motors,Chrysler Motors,Audi
BR1951,DLR0196,Toy-M196,1852696,2,DT00937,15,7,2019,Toyota Motors,Toyota Motors,Toyota
BR1952,DLR0176,Mah-M166,6238932,1,DT00937,19,3,2019,Toyota Motors,Scion Motors,Mahindra
BR1954,DLR0136,Toy-M106,5024274,1,DT00938,26,7,2019,Toyota Motors,Moskwitch Motors,Toyota
BR1955,DLR0116,Kia-M76,2167212,3,DT00938,29,3,2019,Toyota Motors,Marcos Motors,Kia
BR1957,DLR0076,For-M16,1905414,2,DT00939,7,3,2019,Toyota Motors,Healey Motors,Ford
BR1958,DLR0056,Nis-M263,3679016,1,DT00939,9,11,2019,Toyota Motors,Ferrari Motors,Nissan
BR1959,DLR0036,Aud-M233,5044983,3,DT00940,14,7,2019,Toyota Motors,Chrysler Europe Motors,Audi
BR1960,DLR0016,Toy-M203,4420992,1,DT00941,17,3,2019,Toyota Motors,Auto-Union Motors,Toyota
BR1962,DLR0177,Mah-M167,3019029,1,DT00941,20,3,2019,Toyota India Motors,Seat Motors,Mahindra
BR1963,DLR0157,Mar-M137,9992208,2,DT00942,22,11,2019,Toyota India Motors,Polestar Motors,Maruti Suzuki
